fxosaccx,fxosaccy,fxosaccz,lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,a3,a4,a5,f1,f2,timestamp
-2016,-484,13252,0,0,0,0,0,0,9103,12195,24975,20003,23811,23154,36,0,22450
744,-376,16520,0,0,0,0,0,0,8652,15339,23277,19298,26829,21223,36,0,22460
1516,1220,18468,0,0,0,0,0,0,19003,17016,15207,21053,21382,20258,36,1,22470
-3192,1944,18720,0,0,0,0,0,0,10306,9237,20951,23037,19918,15234,35,0,22480
2388,-1068,17352,0,0,0,0,0,0,10292,7295,20213,18422,25836,24609,36,1,22490
360,848,16420,0,0,0,0,0,0,7728,11305,23946,22013,28771,21098,35,0,22500
-2016,1732,19328,0,0,0,0,0,0,16251,17042,21252,14291,30682,21121,36,0,22510
3904,-2232,17488,0,0,0,0,0,0,13241,17942,22975,15236,32919,26085,36,1,22520
-356,-1072,12588,0,0,0,0,0,0,21210,18087,17356,14113,30979,25856,35,0,22530
-1084,-1032,17724,0,0,0,0,0,0,18937,18867,20893,20085,26953,26031,35,0,22540
2856,-736,18296,0,0,0,0,0,0,18788,22141,24630,22075,27578,25891,35,1,22550
-936,-852,15112,0,0,0,0,0,0,13018,10353,17116,20716,25702,17544,37,0,22560
-960,-672,17476,0,0,0,0,0,0,13352,21174,15107,17109,17995,15246,36,0,22570
3068,876,19096,0,0,0,0,0,0,20185,20985,21144,23179,25978,22946,36,1,22580
-2320,652,15772,0,0,0,0,0,0,20092,22124,18994,20296,34545,34632,36,0,22590
2308,-1464,16192,0,0,0,0,0,0,19042,13308,22945,26918,32926,30014,37,1,22600
736,992,15496,0,0,0,0,0,0,7361,14450,22158,23632,29758,26773,37,0,22610
-2548,1172,18288,0,0,0,0,0,0,13517,19128,19035,21922,27851,26087,36,0,22620
3932,-1768,18804,0,0,0,0,0,0,10347,16330,21219,26993,25742,24786,37,1,22630
-768,-752,12876,0,0,0,0,0,0,11332,17178,27111,25863,23060,22155,37,0,22640
556,-504,16716,0,0,0,0,0,0,15968,18050,17120,21078,21083,17207,37,0,22650
1076,820,18676,0,0,0,0,0,0,15850,11250,19350,13291,17906,19257,37,1,22660
-3248,740,18976,0,0,0,0,0,0,11035,9526,17202,15091,16320,18309,38,0,22670
2028,-844,15940,0,0,0,0,0,0,6623,10605,14974,15210,18126,18137,37,1,22680
276,436,13432,0,0,0,0,0,0,16965,21667,18943,21998,22012,17455,38,0,22690
-1336,-244,19580,0,0,0,0,0,0,14231,17079,17413,16955,23015,16099,37,0,22700
1424,-712,17560,0,0,0,0,0,0,15073,20737,14427,15274,23003,15338,37,1,22710
-2580,-36,16140,0,0,0,0,0,0,19266,20043,13229,12607,24079,17990,38,0,22720
1876,-1356,16056,0,0,0,0,0,0,11172,14928,20791,24638,25815,21062,37,1,22730
792,932,17924,0,0,0,0,0,0,16042,11329,19206,14285,19123,24831,37,0,22740
-2848,1600,21088,0,0,0,0,0,0,10152,12320,15274,11498,22803,29845,37,0,22750
2344,-1836,16180,0,0,0,0,0,0,8985,11991,21115,14127,26817,21083,37,1,22760
-772,-860,13872,0,0,0,0,0,0,12502,12502,19331,12609,24104,17537,38,0,22770
-392,-712,16312,0,0,0,0,0,0,11290,10366,12464,13299,22765,11493,37,0,22780
2580,1700,20020,0,0,0,0,0,0,17309,18211,12573,14991,24753,17188,38,1,22790
-2152,908,17992,0,0,0,0,0,0,16338,18998,19903,23739,27052,24636,38,0,22800
2644,-1300,16640,0,0,0,0,0,0,9098,14416,19458,20109,29721,21336,38,1,22810
-316,244,14600,0,0,0,0,0,0,10229,12461,17026,16516,25309,17506,38,0,22820
-24,-268,16800,0,0,0,0,0,0,13388,18160,19141,17174,22041,19093,37,0,22830
2664,276,20736,0,0,0,0,0,0,15211,21262,17264,17497,24874,15480,38,1,22840
-1992,632,16128,0,0,0,0,0,0,21838,19068,15341,16263,21111,11554,38,0,22850
2868,-1208,16276,0,0,0,0,0,0,22824,23806,21212,17243,23028,15558,37,1,22860
736,1256,16792,0,0,0,0,0,0,22694,15208,19015,18169,21864,11583,37,0,22870
-2484,1168,19452,0,0,0,0,0,0,15149,7370,18801,19815,24733,10347,38,0,22880
3540,-1684,17208,0,0,0,0,0,0,13506,12255,15241,15306,19430,13232,38,1,22890
-1564,-604,12236,0,0,0,0,0,0,19286,18385,19031,13335,15365,12152,38,0,22900
1740,-456,16112,0,0,0,0,0,0,20017,23822,21006,18774,19881,15270,38,0,22910
688,1652,19936,0,0,0,0,0,0,16204,19104,22032,23042,21458,13573,38,1,22920
-808,-372,20292,0,0,0,0,0,0,19678,19203,17301,23264,21951,13333,38,0,22930
556,-916,15284,0,0,0,0,0,0,24903,21638,13120,11562,19336,15052,37,1,22940
1896,1424,19512,0,0,0,0,0,0,20962,13277,11506,13142,20846,20822,38,0,22950
-2580,896,19864,0,0,0,0,0,0,15138,11319,19060,13450,22155,23063,37,0,22960
2608,-1288,16168,0,0,0,0,0,0,18022,14106,23033,12448,22932,19129,38,1,22970
188,-184,14960,0,0,0,0,0,0,13449,9271,17480,7510,13426,17208,39,0,22980
-1424,-60,16720,0,0,0,0,0,0,16012,19957,16038,13167,16176,24007,39,1,22990
3912,-72,20792,0,0,0,0,0,0,21593,23661,19105,18016,23979,17222,39,0,23000
-1144,368,16440,0,0,0,0,0,0,18429,22717,15315,13585,19137,19954,38,0,23010
1548,-1504,16356,0,0,0,0,0,0,17161,22844,15460,18308,23753,22889,40,1,23020
748,400,16304,0,0,0,0,0,0,19742,23864,23152,23040,19887,24770,40,0,23030
-1384,-1152,16316,0,0,0,0,0,0,23834,22091,23910,17430,17553,22810,41,1,23040
3404,592,21612,0,0,0,0,0,0,18335,16108,15128,10664,18357,21258,40,0,23050
-596,984,16872,0,0,0,0,0,0,16235,12961,15257,13332,21234,20153,40,0,23060
856,-1120,15716,0,0,0,0,0,0,9089,7234,21121,16460,24865,18023,41,1,23070
516,252,16800,0,0,0,0,0,0,7729,15356,20895,17088,20134,20227,42,0,23080
-984,-1664,16132,0,0,0,0,0,0,17766,16974,14270,17079,23250,21818,41,1,23090
3228,2108,19760,0,0,0,0,0,0,12188,13300,21021,21042,21357,19089,41,0,23100
24,-904,19348,0,0,0,0,0,0,17157,22974,18944,20018,22607,17181,41,1,23110
456,380,17364,0,0,0,0,0,0,19146,21042,15098,16886,26961,26539,41,0,23120
-1848,516,15892,0,0,0,0,0,0,18409,19261,20976,22230,25279,21964,42,0,23130
1556,-1136,13536,0,0,0,0,0,0,18124,19098,22848,25669,23783,20933,42,1,23140
-1056,8,16764,0,0,0,0,0,0,20712,20817,24122,20083,19895,19317,42,0,23150
1180,-1256,18024,0,0,0,0,0,0,19115,19239,25002,24939,21259,16375,42,1,23160
268,1680,17600,0,0,0,0,0,0,15488,13157,22908,24064,21100,17258,43,0,23170
-1832,-68,20660,0,0,0,0,0,0,17985,17423,24932,22037,23189,22867,44,1,23180
2416,-172,16296,0,0,0,0,0,0,13108,6613,19064,20148,25900,25906,43,0,23190
-668,732,16668,0,0,0,0,0,0,7384,9185,23698,22001,28766,23772,42,0,23200
2156,-1772,14716,0,0,0,0,0,0,15218,15189,20967,25670,23917,20763,43,1,23210
-100,1000,15604,0,0,0,0,0,0,13004,17916,24072,26906,25814,19139,43,0,23220
-32,-2636,15640,0,0,0,0,0,0,16956,22710,24629,16992,17311,13424,44,1,23230
308,1124,16476,0,0,0,0,0,0,21214,25628,15454,12336,18136,15232,44,0,23240
1072,-2188,19804,0,0,0,0,0,0,14930,17151,17151,16216,19299,18927,44,1,23250
88,1860,17120,0,0,0,0,0,0,14112,19944,16498,15091,16217,17210,44,0,23260
-1012,-28,19864,0,0,0,0,0,0,22057,19990,16416,12419,20173,16403,46,2,23270
2132,404,17564,0,0,0,0,0,0,20951,13170,17151,13393,16366,14120,44,0,23280
-736,552,15756,0,0,0,0,0,0,16026,14003,19003,20091,19271,14211,45,0,23290
1700,-1172,16536,0,0,0,0,0,0,13938,14833,20157,21980,23028,17306,44,1,23300
-476,1044,16564,0,0,0,0,0,0,10330,21192,18174,20099,23047,18271,45,0,23310
1072,-884,14824,0,0,0,0,0,0,16874,16887,19996,24950,24020,22858,48,3,23320
-1340,708,17204,0,0,0,0,0,0,16689,14755,25887,24007,28664,22154,45,0,23330
2592,-2756,16508,0,0,0,0,0,0,17996,23571,24901,24846,24782,18115,46,1,23340
-1728,1108,16684,0,0,0,0,0,0,21878,26928,20854,23878,29713,26534,45,0,23350
1068,-2636,15464,0,0,0,0,0,0,28980,28636,24201,18969,28628,25000,46,1,23360
36,1260,15936,0,0,0,0,0,0,22705,19843,22766,25091,28767,17295,46,0,23370
1408,-2412,18168,0,0,0,0,0,0,18739,22983,23300,19273,21102,16057,46,1,23380
64,1792,17620,0,0,0,0,0,0,23871,24770,13193,14353,15401,17162,47,0,23390
-568,-676,17380,0,0,0,0,0,0,25794,22844,14147,14252,17540,13304,47,4,23400
2472,1316,20632,0,0,0,0,0,0,26485,23289,18892,22915,17310,18963,46,0,23410
-856,-272,15840,0,0,0,0,0,0,23657,22794,17076,22783,24117,23975,47,1,23420
1148,2052,17092,0,0,0,0,0,0,26436,20768,17447,18121,26844,26860,47,0,23430
-852,-1220,18140,0,0,0,0,0,0,17003,15119,17151,15488,26974,22074,49,2,23440
1680,1536,19112,0,0,0,0,0,0,19935,19062,15239,18118,29596,28489,47,1,23450
-1340,704,16348,0,0,0,0,0,0,22188,20038,23709,23702,27845,23772,48,0,23460
2036,-440,18576,0,0,0,0,0,0,16299,19891,22882,25081,28947,25969,47,1,23470
-1488,-276,19196,0,0,0,0,0,0,13113,9421,25143,26890,29751,26069,47,0,23480
680,276,18156,0,0,0,0,0,0,10984,12231,25849,28917,34432,26967,47,1,23490
-1608,384,18016,0,0,0,0,0,0,13211,13148,27978,29727,36376,32622,47,0,23500
2436,-2084,17988,0,0,0,0,0,0,15287,10474,24747,23974,29619,19180,47,1,23510
-1804,292,17788,0,0,0,0,0,0,15099,17175,24971,25134,28783,22883,47,0,23520
1884,-1792,14588,0,0,0,0,0,0,21873,20112,20899,21337,21270,23938,47,1,23530
-596,776,18200,0,0,0,0,0,0,16080,18067,24655,23045,22198,17211,47,0,23540
2852,-3804,17148,0,0,0,0,0,0,11282,9055,20069,20155,22153,17491,46,1,23550
-1496,756,17620,0,0,0,0,0,0,15054,10866,15331,18927,25020,20031,47,0,23560
1980,-3428,13336,0,0,0,0,0,0,20897,18771,15135,20966,25773,21090,47,1,23570
-924,612,17260,0,0,0,0,0,0,20710,21934,18989,20001,28901,24611,46,0,23580
3232,-3184,15600,0,0,0,0,0,0,24587,24572,20117,19170,25001,21198,48,1,23590
-1932,1224,17156,0,0,0,0,0,0,20851,16063,24647,19376,24914,21973,47,0,23600
1764,-3172,14032,0,0,0,0,0,0,16882,16097,19339,12625,23822,20849,46,1,23610
-1012,-16,17060,0,0,0,0,0,0,10989,12244,13190,11469,23023,24919,46,0,23620
3252,-1872,15404,0,0,0,0,0,0,10445,17318,13305,11327,24029,23030,47,1,23630
-1576,1192,17360,0,0,0,0,0,0,14275,16198,21062,16155,25106,20017,47,0,23640
2552,-1972,16640,0,0,0,0,0,0,11345,13396,17372,13306,26550,20874,46,1,23650
-820,1524,17164,0,0,0,0,0,0,14426,12135,16945,21039,28970,24973,46,0,23660
2416,-1388,15740,0,0,0,0,0,0,14986,13222,24982,22195,24765,19391,47,1,23670
1880,1572,17056,0,0,0,0,0,0,20796,19151,21085,18174,22824,17194,46,0,23680
-2236,832,15600,0,0,0,0,0,0,19432,21920,17434,21167,29820,21335,47,0,23690
1588,-2580,15420,0,0,0,0,0,0,15267,15105,21262,24967,31349,19898,46,1,23700
-2080,652,17948,0,0,0,0,0,0,21169,23268,23107,25898,28031,20139,46,0,23710
2620,-3344,16580,0,0,0,0,0,0,17163,13931,20147,26630,23813,15221,46,1,23720
-1784,724,17380,0,0,0,0,0,0,13570,11039,13158,17210,26052,18066,46,0,23730
1244,-2924,15244,0,0,0,0,0,0,12289,10387,19835,20940,23087,17339,47,1,23740
-1216,252,16980,0,0,0,0,0,0,10371,11045,17116,21149,23024,15255,46,0,23750
3048,-2008,16568,0,0,0,0,0,0,17168,14939,15221,22979,19064,15987,48,1,23760
-1244,1484,17424,0,0,0,0,0,0,21964,22819,13215,19005,21096,21151,47,0,23770
868,-2196,15976,0,0,0,0,0,0,22756,21222,13503,19231,23157,20130,48,1,23780
-112,1248,16176,0,0,0,0,0,0,20957,22980,18787,24805,23010,23978,46,0,23790
2204,-1236,16632,0,0,0,0,0,0,19958,18988,26778,31655,26021,28472,47,1,23800
-700,2372,15440,0,0,0,0,0,0,20708,21205,26857,24797,28030,21046,48,0,23810
792,-1092,15884,0,0,0,0,0,0,17831,15088,23707,26937,25973,21252,47,1,23820
784,1952,19028,0,0,0,0,0,0,18871,19755,15147,19170,26686,20870,47,0,23830
1112,-332,15812,0,0,0,0,0,0,21913,20987,22756,29719,23792,21885,47,1,23840
128,2620,17616,0,0,0,0,0,0,20185,18684,23906,24908,19139,17153,47,0,23850
-932,-596,18332,0,0,0,0,0,0,14406,19197,26851,23174,19465,15235,48,1,23860
1528,3356,22108,0,0,0,0,0,0,15001,19266,26908,16971,18083,21112,48,0,23870
-1516,-40,15536,0,0,0,0,0,0,18673,19367,19133,17066,19123,17248,47,1,23880
1720,1276,19532,0,0,0,0,0,0,11334,8412,13154,15030,24753,19165,47,0,23890
-688,-388,20140,0,0,0,0,0,0,14194,15184,13494,10411,18297,20897,47,1,23900
1912,1940,22056,0,0,0,0,0,0,24564,18008,15381,15203,18302,22892,47,0,23910
-1392,-328,17440,0,0,0,0,0,0,19190,18077,21023,15184,15275,19273,47,1,23920
2124,24,19332,0,0,0,0,0,0,16879,15302,20743,15394,15514,16362,47,0,23930
-1852,-656,18220,0,0,0,0,0,0,11004,15223,24938,15493,14069,15351,46,1,23940
1788,840,19736,0,0,0,0,0,0,14245,21839,23016,19084,19138,12331,47,0,23950
-1824,-592,17012,0,0,0,0,0,0,20899,16854,13302,16832,17296,14129,47,1,23960
2324,-1444,19972,0,0,0,0,0,0,11606,11960,13515,11409,20051,13416,47,0,23970
-2872,-128,17288,0,0,0,0,0,0,9194,10546,8601,16457,24017,18019,46,0,23980
1664,-1252,16908,0,0,0,0,0,0,17681,20931,19084,20368,32563,24737,46,1,23990
-1868,104,18548,0,0,0,0,0,0,17994,19139,24797,21907,32686,30844,46,0,24000
2624,-2640,17688,0,0,0,0,0,0,18327,12246,21933,25884,28901,24787,46,1,24010
-2496,468,18124,0,0,0,0,0,0,13043,7402,29783,26628,25868,27834,47,0,24020
1920,-2728,14544,0,0,0,0,0,0,12499,8371,27054,25019,24983,23061,46,1,24030
-1776,1040,18424,0,0,0,0,0,0,15054,19262,26959,19198,23897,21263,46,0,24040
3104,-3416,15752,0,0,0,0,0,0,20002,21035,24940,23026,25096,21207,46,1,24050
-1924,716,17332,0,0,0,0,0,0,12451,17968,24794,21743,21107,20212,46,0,24060
1576,-3248,13812,0,0,0,0,0,0,15769,11213,20904,17152,19147,17192,46,1,24070
-1360,-336,16768,0,0,0,0,0,0,17005,15163,23988,19149,23952,21070,47,0,24080
2920,-2312,16436,0,0,0,0,0,0,10965,10592,24779,25123,30726,24821,48,1,24090
-1020,1392,17568,0,0,0,0,0,0,14433,19016,25873,22084,23057,23086,47,0,24100
944,-2448,16328,0,0,0,0,0,0,16950,17992,22037,19167,21445,13563,49,3,24110
-552,876,15328,0,0,0,0,0,0,24873,25593,16504,15051,17310,13294,48,0,24120
2556,-1396,15584,0,0,0,0,0,0,22987,16476,13145,9464,14259,18255,47,1,24130
-1624,1756,15060,0,0,0,0,0,0,19056,18944,14993,14284,19177,19075,49,0,24140
608,-1404,14528,0,0,0,0,0,0,21222,15493,15223,18099,24878,15388,49,2,24150
400,1376,16144,0,0,0,0,0,0,11269,15047,12476,13226,19336,13491,48,0,24160
2472,-808,15984,0,0,0,0,0,0,20000,19710,11351,11440,20850,18279,47,1,24170
-940,2400,15840,0,0,0,0,0,0,19791,13181,13315,20045,28929,20254,49,0,24180
1124,-1252,17012,0,0,0,0,0,0,12570,11239,23982,22052,27683,22836,49,3,24190
-448,1804,18816,0,0,0,0,0,0,10892,19188,19069,19072,23316,21846,49,0,24200
2420,-516,16248,0,0,0,0,0,0,13159,23024,20937,19325,19471,20761,50,1,24210
-1700,2784,17580,0,0,0,0,0,0,16463,20267,22108,18099,21088,21399,49,0,24220
1400,-1232,16836,0,0,0,0,0,0,26535,27575,17224,18241,21293,17214,49,1,24230
-1400,2424,19104,0,0,0,0,0,0,21703,19055,17217,15259,17481,11476,49,0,24240
2140,-680,15216,0,0,0,0,0,0,22032,21948,19307,23715,17364,17223,50,1,24250
-1684,2504,17776,0,0,0,0,0,0,17790,20929,25707,22787,24755,23021,50,0,24260
2252,-760,14868,0,0,0,0,0,0,21960,20989,16959,20158,26069,19088,52,1,24270
-1584,1876,17812,0,0,0,0,0,0,21886,19032,21227,19361,22958,19083,49,0,24280
3176,-212,13312,0,0,0,0,0,0,16973,13424,20149,17313,22039,20858,51,1,24290
-1328,1380,17576,0,0,0,0,0,0,15322,13434,24967,16407,23015,22159,49,0,24300
1176,-660,10944,0,0,0,0,0,0,14282,19896,21070,24959,20218,17937,49,1,24310
-1400,584,15128,0,0,0,0,0,0,20690,23093,21146,27613,26807,19170,49,0,24320
1680,220,9252,0,0,0,0,0,0,20808,19968,22070,24757,23153,20231,50,1,24330
-1356,-460,14940,0,0,0,0,0,0,20918,15133,19373,16918,25084,19236,50,0,24340
-652,-920,5440,0,0,0,0,0,0,20232,16890,16526,17112,23154,21126,49,1,24350
92,-32,12832,0,0,0,0,0,0,11282,19110,13156,12093,24879,22662,50,0,24360
2748,-720,6076,0,0,0,0,0,0,13068,13186,18985,17218,19275,17347,50,1,24370
-1624,-1700,14340,0,0,0,0,0,0,9122,10286,15244,15257,19302,14481,50,0,24380
2180,-1092,5240,0,0,0,0,0,0,9204,9113,17193,17335,21293,17282,51,1,24390
508,-1688,15636,0,0,0,0,0,0,10284,13262,20810,25845,21030,14247,50,0,24400
2940,-1100,10048,0,0,0,0,0,0,14499,20135,19124,25914,26818,15350,51,1,24410
-2364,-2516,18940,0,0,0,0,0,0,23014,21965,24911,22943,21468,15226,53,0,24420
1860,-52,10908,0,0,0,0,0,0,23117,23847,21035,20020,19290,15212,51,1,24430
-1912,-2840,18868,0,0,0,0,0,0,18046,11188,15096,20845,23050,19965,50,0,24440
2380,-284,17756,0,0,0,0,0,0,13101,12486,22735,21993,23375,22107,51,1,24450
-2196,940,16580,0,0,0,0,0,0,10281,8366,22663,19203,19425,15357,52,1,24460
744,-804,9580,0,0,0,0,0,0,7267,11487,17184,20945,24565,17987,50,0,24470
-1844,624,14788,0,0,0,0,0,0,16806,12550,19338,18210,24101,21054,50,1,24480
1500,-1224,6508,0,0,0,0,0,0,14283,13400,14301,15244,21129,16090,51,0,24490
-1528,-2028,12780,0,0,0,0,0,0,14386,11257,17161,21768,23901,22112,51,1,24500
2216,-696,6140,0,0,0,0,0,0,10513,10240,13160,16844,25882,19451,51,0,24510
-284,-2928,13672,0,0,0,0,0,0,15375,16133,17243,23945,25892,15505,52,1,24520
2756,-168,10948,0,0,0,0,0,0,22857,17476,23000,17177,23880,15455,51,0,24530
-1904,-3412,19564,0,0,0,0,0,0,21238,16020,18015,13592,23780,13551,53,1,24540
1372,1544,13100,0,0,0,0,0,0,16869,21028,18003,20800,30643,18281,51,0,24550
448,-3132,19904,0,0,0,0,0,0,21626,16380,17208,21313,32945,21068,52,1,24560
864,4340,22044,0,0,0,0,0,0,21026,22837,21055,21238,28687,24613,52,0,24570
-40,-3604,23160,0,0,0,0,0,0,25907,22071,15190,21223,34590,27905,52,1,24580
-1704,5280,25960,0,0,0,0,0,0,18303,21214,18080,17032,34816,25774,51,0,24590
2740,-2244,20288,0,0,0,0,0,0,22895,17780,21343,21153,29138,24837,53,1,24600
-2524,5864,23200,0,0,0,0,0,0,18984,13953,22808,17433,21217,19163,53,2,24610
2536,-2204,16680,0,0,0,0,0,0,14175,19056,17326,12127,21059,16082,53,1,24620
-456,1708,18024,0,0,0,0,0,0,16069,10543,13485,16201,23937,23797,54,1,24630
4084,-2860,13104,0,0,0,0,0,0,11040,8539,21229,22208,24999,21261,54,0,24640
-3592,-1084,15944,0,0,0,0,0,0,12180,18957,15128,16154,26027,23818,55,1,24650
2580,-448,12552,0,0,0,0,0,0,18330,20879,19335,19287,26097,19113,54,0,24660
-2192,-1132,14636,0,0,0,0,0,0,22986,22151,17190,22023,24563,20838,54,1,24670
1720,3448,17788,0,0,0,0,0,0,18037,18019,25125,15157,26793,24725,56,0,24680
-224,-2936,20572,0,0,0,0,0,0,22162,21585,23877,26907,24142,20221,57,3,24690
-1068,4512,16212,0,0,0,0,0,0,21701,21975,17014,23023,23974,20896,55,1,24700
3964,-3348,16584,0,0,0,0,0,0,18007,16962,22993,21289,21839,21094,56,0,24710
-2800,1868,14324,0,0,0,0,0,0,12261,8702,23947,22902,26055,19145,56,3,24720
3424,-2356,19188,0,0,0,0,0,0,7186,12937,22973,22057,27601,22943,56,0,24730
-1760,880,15212,0,0,0,0,0,0,11172,17886,20027,18127,25286,20247,55,1,24740
1592,1408,19308,0,0,0,0,0,0,17792,19932,12442,11360,19427,19279,56,0,24750
-144,-1288,20088,0,0,0,0,0,0,16240,18812,15124,14064,20231,17183,58,4,24760
-1744,1912,13876,0,0,0,0,0,0,9101,17288,15433,11195,19127,22046,55,1,24770
4036,-2684,18524,0,0,0,0,0,0,15488,19972,19182,15253,20203,18905,57,0,24780
-3064,1224,11676,0,0,0,0,0,0,16847,20899,22194,13182,17209,17469,56,2,24790
3072,-1208,21016,0,0,0,0,0,0,12130,16221,15291,12145,17355,16829,57,0,24800
-464,-172,13496,0,0,0,0,0,0,11318,13169,16053,21202,21089,21071,56,1,24810
-232,1404,19860,0,0,0,0,0,0,10205,10239,24621,23023,17434,20859,58,2,24820
704,-2152,18864,0,0,0,0,0,0,11988,12167,24958,17022,15301,20166,57,0,24830
-1316,1540,11428,0,0,0,0,0,0,16165,10240,15198,16302,16247,16233,59,1,24840
3540,-1152,25676,0,0,0,0,0,0,10596,9215,19251,13137,20050,18295,58,0,24850
-1804,332,11000,0,0,0,0,0,0,14833,16955,19225,23174,23035,13241,58,3,24860
1008,1284,21864,0,0,0,0,0,0,17126,16973,25074,21237,19306,15436,60,0,24870
596,-1792,11676,0,0,0,0,0,0,14380,14233,21280,17996,19477,15249,58,1,24880
-1712,848,12424,0,0,0,0,0,0,12371,15974,19035,13123,21078,15227,58,2,24890
3132,-740,23848,0,0,0,0,0,0,12995,12825,17212,12462,22818,23055,59,0,24900
-2464,40,12388,0,0,0,0,0,0,11331,21139,23072,15415,22046,21230,58,1,24910
1848,1472,25628,0,0,0,0,0,0,19220,20819,21025,15452,21167,18172,58,1,24920
756,-1092,13388,0,0,0,0,0,0,19167,16152,21786,19021,21306,16388,59,0,24930
-380,180,10088,0,0,0,0,0,0,13216,16320,17180,13129,19122,14379,58,1,24940
3180,1116,26892,0,0,0,0,0,0,19215,17122,13191,14316,22792,18301,60,0,24950
-3256,-1144,11992,0,0,0,0,0,0,23013,22976,15311,10551,23355,24597,59,1,24960
1716,1044,25008,0,0,0,0,0,0,19269,17325,15426,10541,24755,23841,60,3,24970
188,-2100,11820,0,0,0,0,0,0,13148,7688,13544,11275,28027,19178,59,0,24980
1908,-2444,6880,0,0,0,0,0,0,10616,19207,17166,19063,24131,16289,59,1,24990
1224,1184,25232,0,0,0,0,0,0,25053,20259,21857,17264,22843,17499,59,0,25000
-2016,156,16980,0,0,0,0,0,0,15142,14368,19115,20752,22980,10333,59,1,25010
980,1480,18052,0,0,0,0,0,0,13136,15318,20778,24874,17358,11291,62,2,25020
2448,-2144,13848,0,0,0,0,0,0,14744,20987,19945,17226,21843,14255,59,0,25030
-1324,-1140,8964,0,0,0,0,0,0,22009,20171,19084,14201,25974,19196,60,3,25040
440,5384,30016,0,0,0,0,0,0,15484,9023,13465,21179,25863,19113,60,0,25050
-1532,-880,16164,0,0,0,0,0,0,13121,10331,17242,15166,19159,17353,59,1,25060
-16,-1356,9352,0,0,0,0,0,0,10972,12553,19263,22095,19134,16324,61,1,25070
2388,-40,24456,0,0,0,0,0,0,17968,16985,20953,17133,22584,18345,60,0,25080
-3660,-432,16884,0,0,0,0,0,0,19875,20928,20800,23054,28765,21342,60,2,25090
1448,1988,27372,0,0,0,0,0,0,22122,18040,21947,19173,21092,20105,59,0,25100
1888,-1984,11808,0,0,0,0,0,0,15106,16228,25018,17122,20077,21851,59,1,25110
1820,-4212,7084,0,0,0,0,0,0,19314,19690,22741,25030,25040,24630,59,2,25120
1656,2788,30724,0,0,0,0,0,0,19365,21865,26955,27621,27728,24940,60,0,25130
-1976,-1256,17292,0,0,0,0,0,0,14961,16357,27111,22008,23797,26710,60,1,25140
400,500,13332,0,0,0,0,0,0,17094,13931,17099,15237,24891,22855,63,2,25150
2872,-96,15068,0,0,0,0,0,0,11654,7227,20923,20814,19484,19273,60,0,25160
-2332,-1864,9212,0,0,0,0,0,0,6472,6287,21066,23221,19909,22815,60,2,25170
1148,3304,28876,0,0,0,0,0,0,6281,13258,21111,21079,23025,24156,62,1,25180
1032,-1936,12136,0,0,0,0,0,0,21162,19207,19106,22710,30595,23919,60,0,25190
-108,-2956,2620,0,0,0,0,0,0,16764,22916,17090,21980,24778,26520,61,1,25200
-320,4404,31952,0,0,0,0,0,0,22550,23016,21095,23042,27597,22986,61,0,25210
24,-3204,7020,0,0,0,0,0,0,23886,21267,20245,22742,32897,27897,61,2,25220
2708,32,19272,0,0,0,0,0,0,19778,19380,21986,22875,33514,26078,61,2,25230
-1744,-1824,11688,0,0,0,0,0,0,18965,14940,20858,18945,27868,23891,61,0,25240
1200,2172,23496,0,0,0,0,0,0,13093,13965,21098,17310,23035,23937,61,2,25250
1136,-1592,14880,0,0,0,0,0,0,15066,10062,13133,12116,21261,20255,60,0,25260
-1888,-2836,8020,0,0,0,0,0,0,13921,11020,16870,18233,22170,16240,61,1,25270
1536,5060,32764,0,0,0,0,0,0,10325,11332,19048,13228,19258,16024,61,2,25280
-1884,-552,14740,0,0,0,0,0,0,18106,22713,18848,19032,17351,18070,61,0,25290
-140,-2056,3192,0,0,0,0,0,0,15781,17999,17239,18005,22138,17334,61,1,25300
2216,2348,27584,0,0,0,0,0,0,9369,11456,23046,23219,23137,20201,64,3,25310
-3308,-2200,16260,0,0,0,0,0,0,11181,14976,18142,17082,25859,22797,61,0,25320
1560,3232,21388,0,0,0,0,0,0,14863,20917,23966,19935,28054,21330,61,1,25330
928,-1324,15344,0,0,0,0,0,0,19667,12207,17112,15210,22777,21204,62,5,25340
332,-4028,9524,0,0,0,0,0,0,6451,10281,13325,9465,24775,19115,61,0,25350
820,4680,31624,0,0,0,0,0,0,8985,11568,15359,16923,23034,15507,62,1,25360
884,-960,13196,0,0,0,0,0,0,13556,14388,17326,18801,27810,17311,61,0,25370
304,-4256,-3932,0,0,0,0,0,0,13233,16698,17232,25225,32575,21020,62,3,25380
1332,4288,32764,0,0,0,0,0,0,14164,14301,24738,28507,32682,22135,62,4,25390
112,-1624,17808,0,0,0,0,0,0,9283,12870,23887,28874,31323,21843,62,0,25400
-684,-2480,7896,0,0,0,0,0,0,12394,11249,24845,25161,30602,23079,61,2,25410
972,1780,24736,0,0,0,0,0,0,12958,17059,24897,17256,23048,18134,64,1,25420
-1088,-3184,9864,0,0,0,0,0,0,21176,22860,19133,18022,21116,22121,63,0,25430
876,3568,23060,0,0,0,0,0,0,26684,26604,22993,15049,19037,20117,62,2,25440
